center,left,right,steering,throttle,brake,speed
IMG/center_2020_02_08_20_05_52_160.jpg,IMG/left_2020_02_08_20_05_52_160.jpg,IMG/right_2020_02_08_20_05_52_160.jpg,0,0,0,23.71544
IMG/center_2020_02_08_20_05_52_238.jpg,IMG/left_2020_02_08_20_05_52_238.jpg,IMG/right_2020_02_08_20_05_52_238.jpg,0,0,0,24.08735
IMG/center_2020_02_08_20_05_52_324.jpg,IMG/left_2020_02_08_20_05_52_324.jpg,IMG/right_2020_02_08_20_05_52_324.jpg,0,0,0,24.17756
IMG/center_2020_02_08_20_05_52_406.jpg,IMG/left_2020_02_08_20_05_52_406.jpg,IMG/right_2020_02_08_20_05_52_406.jpg,0.2,0,0,24.30041
IMG/center_2020_02_08_20_05_52_496.jpg,IMG/left_2020_02_08_20_05_52_496.jpg,IMG/right_2020_02_08_20_05_52_496.jpg,0,0,0,24.51108
IMG/center_2020_02_08_20_05_52_587.jpg,IMG/left_2020_02_08_20_05_52_587.jpg,IMG/right_2020_02_08_20_05_52_587.jpg,0,0,0,24.81388
IMG/center_2020_02_08_20_05_52_677.jpg,IMG/left_2020_02_08_20_05_52_677.jpg,IMG/right_2020_02_08_20_05_52_677.jpg,0,0,0,25.01106
IMG/center_2020_02_08_20_05_52_770.jpg,IMG/left_2020_02_08_20_05_52_770.jpg,IMG/right_2020_02_08_20_05_52_770.jpg,0.2,0,0,25.25335
IMG/center_2020_02_08_20_05_52_857.jpg,IMG/left_2020_02_08_20_05_52_857.jpg,IMG/right_2020_02_08_20_05_52_857.jpg,0.45,0,0,25.47594
IMG/center_2020_02_08_20_05_52_948.jpg,IMG/left_2020_02_08_20_05_52_948.jpg,IMG/right_2020_02_08_20_05_52_948.jpg,0,0,0,25.70237
IMG/center_2020_02_08_20_05_53_039.jpg,IMG/left_2020_02_08_20_05_53_039.jpg,IMG/right_2020_02_08_20_05_53_039.jpg,-0.1,0,0,25.94446
IMG/center_2020_02_08_20_05_53_125.jpg,IMG/left_2020_02_08_20_05_53_125.jpg,IMG/right_2020_02_08_20_05_53_125.jpg,-0.3,0,0,26.12216
IMG/center_2020_02_08_20_05_53_212.jpg,IMG/left_2020_02_08_20_05_53_212.jpg,IMG/right_2020_02_08_20_05_53_212.jpg,-0.5500001,0,0,26.29342
IMG/center_2020_02_08_20_05_53_295.jpg,IMG/left_2020_02_08_20_05_53_295.jpg,IMG/right_2020_02_08_20_05_53_295.jpg,-0.7500002,0,0,25.97211
IMG/center_2020_02_08_20_05_53_382.jpg,IMG/left_2020_02_08_20_05_53_382.jpg,IMG/right_2020_02_08_20_05_53_382.jpg,-0.9500002,0,0,25.84739
IMG/center_2020_02_08_20_05_53_468.jpg,IMG/left_2020_02_08_20_05_53_468.jpg,IMG/right_2020_02_08_20_05_53_468.jpg,-1,0,0,25.7975
IMG/center_2020_02_08_20_05_53_558.jpg,IMG/left_2020_02_08_20_05_53_558.jpg,IMG/right_2020_02_08_20_05_53_558.jpg,0,0,0,25.33689
IMG/center_2020_02_08_20_05_53_645.jpg,IMG/left_2020_02_08_20_05_53_645.jpg,IMG/right_2020_02_08_20_05_53_645.jpg,0,0,0,25.28081
IMG/center_2020_02_08_20_05_53_730.jpg,IMG/left_2020_02_08_20_05_53_730.jpg,IMG/right_2020_02_08_20_05_53_730.jpg,0,0,0,25.10617
IMG/center_2020_02_08_20_05_53_820.jpg,IMG/left_2020_02_08_20_05_53_820.jpg,IMG/right_2020_02_08_20_05_53_820.jpg,0,0,0,24.68866
IMG/center_2020_02_08_20_05_53_917.jpg,IMG/left_2020_02_08_20_05_53_917.jpg,IMG/right_2020_02_08_20_05_53_917.jpg,0.25,0,0,24.56555
IMG/center_2020_02_08_20_05_54_008.jpg,IMG/left_2020_02_08_20_05_54_008.jpg,IMG/right_2020_02_08_20_05_54_008.jpg,0.45,0,0,24.43281
IMG/center_2020_02_08_20_05_54_084.jpg,IMG/left_2020_02_08_20_05_54_084.jpg,IMG/right_2020_02_08_20_05_54_084.jpg,0.6500001,0,0,24.41248
IMG/center_2020_02_08_20_05_54_159.jpg,IMG/left_2020_02_08_20_05_54_159.jpg,IMG/right_2020_02_08_20_05_54_159.jpg,0.8500001,0,0,24.44109
IMG/center_2020_02_08_20_05_54_234.jpg,IMG/left_2020_02_08_20_05_54_234.jpg,IMG/right_2020_02_08_20_05_54_234.jpg,1,0,0,24.0584
IMG/center_2020_02_08_20_05_54_318.jpg,IMG/left_2020_02_08_20_05_54_318.jpg,IMG/right_2020_02_08_20_05_54_318.jpg,0,0,0,24.40782
IMG/center_2020_02_08_20_05_54_390.jpg,IMG/left_2020_02_08_20_05_54_390.jpg,IMG/right_2020_02_08_20_05_54_390.jpg,0,0,0,24.64425
IMG/center_2020_02_08_20_05_54_472.jpg,IMG/left_2020_02_08_20_05_54_472.jpg,IMG/right_2020_02_08_20_05_54_472.jpg,0,0,0,24.86751
IMG/center_2020_02_08_20_05_54_555.jpg,IMG/left_2020_02_08_20_05_54_555.jpg,IMG/right_2020_02_08_20_05_54_555.jpg,0,0,0,25.04173
IMG/center_2020_02_08_20_05_54_640.jpg,IMG/left_2020_02_08_20_05_54_640.jpg,IMG/right_2020_02_08_20_05_54_640.jpg,0.1,0,0,25.18198
IMG/center_2020_02_08_20_05_54_724.jpg,IMG/left_2020_02_08_20_05_54_724.jpg,IMG/right_2020_02_08_20_05_54_724.jpg,0.3,0,0,25.42418
IMG/center_2020_02_08_20_05_54_804.jpg,IMG/left_2020_02_08_20_05_54_804.jpg,IMG/right_2020_02_08_20_05_54_804.jpg,0.5000001,0,0,25.56782
IMG/center_2020_02_08_20_05_54_885.jpg,IMG/left_2020_02_08_20_05_54_885.jpg,IMG/right_2020_02_08_20_05_54_885.jpg,0,0,0,25.74345
IMG/center_2020_02_08_20_05_54_969.jpg,IMG/left_2020_02_08_20_05_54_969.jpg,IMG/right_2020_02_08_20_05_54_969.jpg,0,0,0,25.96353
IMG/center_2020_02_08_20_05_55_053.jpg,IMG/left_2020_02_08_20_05_55_053.jpg,IMG/right_2020_02_08_20_05_55_053.jpg,0,0,0,26.23433
IMG/center_2020_02_08_20_05_55_135.jpg,IMG/left_2020_02_08_20_05_55_135.jpg,IMG/right_2020_02_08_20_05_55_135.jpg,0,0,0,26.45847
IMG/center_2020_02_08_20_05_55_217.jpg,IMG/left_2020_02_08_20_05_55_217.jpg,IMG/right_2020_02_08_20_05_55_217.jpg,-0.2,0,0,26.67125
IMG/center_2020_02_08_20_05_55_292.jpg,IMG/left_2020_02_08_20_05_55_292.jpg,IMG/right_2020_02_08_20_05_55_292.jpg,-0.4,0,0,26.83952
IMG/center_2020_02_08_20_05_55_370.jpg,IMG/left_2020_02_08_20_05_55_370.jpg,IMG/right_2020_02_08_20_05_55_370.jpg,-0.5500001,0,0,26.69278
IMG/center_2020_02_08_20_05_55_446.jpg,IMG/left_2020_02_08_20_05_55_446.jpg,IMG/right_2020_02_08_20_05_55_446.jpg,-0.7500002,0,0,26.67294
IMG/center_2020_02_08_20_05_55_520.jpg,IMG/left_2020_02_08_20_05_55_520.jpg,IMG/right_2020_02_08_20_05_55_520.jpg,0,0,0,26.76607
IMG/center_2020_02_08_20_05_55_602.jpg,IMG/left_2020_02_08_20_05_55_602.jpg,IMG/right_2020_02_08_20_05_55_602.jpg,0,0,0,26.39094
IMG/center_2020_02_08_20_05_55_676.jpg,IMG/left_2020_02_08_20_05_55_676.jpg,IMG/right_2020_02_08_20_05_55_676.jpg,-0.1,0,0,26.49889
IMG/center_2020_02_08_20_05_55_752.jpg,IMG/left_2020_02_08_20_05_55_752.jpg,IMG/right_2020_02_08_20_05_55_752.jpg,-0.3,0,0,25.55937
IMG/center_2020_02_08_20_05_55_830.jpg,IMG/left_2020_02_08_20_05_55_830.jpg,IMG/right_2020_02_08_20_05_55_830.jpg,-0.45,0,0,24.77381
IMG/center_2020_02_08_20_05_55_903.jpg,IMG/left_2020_02_08_20_05_55_903.jpg,IMG/right_2020_02_08_20_05_55_903.jpg,0,0,0,24.9296
IMG/center_2020_02_08_20_05_55_974.jpg,IMG/left_2020_02_08_20_05_55_974.jpg,IMG/right_2020_02_08_20_05_55_974.jpg,0,0,0,24.7459
IMG/center_2020_02_08_20_05_56_057.jpg,IMG/left_2020_02_08_20_05_56_057.jpg,IMG/right_2020_02_08_20_05_56_057.jpg,0,0,0,24.64955
IMG/center_2020_02_08_20_05_56_131.jpg,IMG/left_2020_02_08_20_05_56_131.jpg,IMG/right_2020_02_08_20_05_56_131.jpg,0,0,0,24.41911
IMG/center_2020_02_08_20_05_56_234.jpg,IMG/left_2020_02_08_20_05_56_234.jpg,IMG/right_2020_02_08_20_05_56_234.jpg,-0.2,0,0,24.15277
IMG/center_2020_02_08_20_05_56_312.jpg,IMG/left_2020_02_08_20_05_56_312.jpg,IMG/right_2020_02_08_20_05_56_312.jpg,-0.4,0,0,23.88454
IMG/center_2020_02_08_20_05_56_392.jpg,IMG/left_2020_02_08_20_05_56_392.jpg,IMG/right_2020_02_08_20_05_56_392.jpg,0,0.1183238,0,23.65721
IMG/center_2020_02_08_20_05_56_469.jpg,IMG/left_2020_02_08_20_05_56_469.jpg,IMG/right_2020_02_08_20_05_56_469.jpg,0,0.3507539,0,23.63925
IMG/center_2020_02_08_20_05_56_540.jpg,IMG/left_2020_02_08_20_05_56_540.jpg,IMG/right_2020_02_08_20_05_56_540.jpg,0.2,0.5627608,0,23.8996
IMG/center_2020_02_08_20_05_56_616.jpg,IMG/left_2020_02_08_20_05_56_616.jpg,IMG/right_2020_02_08_20_05_56_616.jpg,0.4,0.5529177,0,24.19671
IMG/center_2020_02_08_20_05_56_689.jpg,IMG/left_2020_02_08_20_05_56_689.jpg,IMG/right_2020_02_08_20_05_56_689.jpg,0.5500001,0.3317079,0,24.19848
IMG/center_2020_02_08_20_05_56_767.jpg,IMG/left_2020_02_08_20_05_56_767.jpg,IMG/right_2020_02_08_20_05_56_767.jpg,0.7500002,0.1018944,0,23.73628
IMG/center_2020_02_08_20_05_56_841.jpg,IMG/left_2020_02_08_20_05_56_841.jpg,IMG/right_2020_02_08_20_05_56_841.jpg,0,0.1215384,0,23.3284
IMG/center_2020_02_08_20_05_56_917.jpg,IMG/left_2020_02_08_20_05_56_917.jpg,IMG/right_2020_02_08_20_05_56_917.jpg,0,0.3489571,0,23.03894
IMG/center_2020_02_08_20_05_57_004.jpg,IMG/left_2020_02_08_20_05_57_004.jpg,IMG/right_2020_02_08_20_05_57_004.jpg,0,0.5825165,0,22.48424
IMG/center_2020_02_08_20_05_57_083.jpg,IMG/left_2020_02_08_20_05_57_083.jpg,IMG/right_2020_02_08_20_05_57_083.jpg,0,0.5724143,0,22.6502
IMG/center_2020_02_08_20_05_57_189.jpg,IMG/left_2020_02_08_20_05_57_189.jpg,IMG/right_2020_02_08_20_05_57_189.jpg,0,0.24192,0,22.44791
IMG/center_2020_02_08_20_05_57_281.jpg,IMG/left_2020_02_08_20_05_57_281.jpg,IMG/right_2020_02_08_20_05_57_281.jpg,0,0,0,21.31437
IMG/center_2020_02_08_20_05_57_345.jpg,IMG/left_2020_02_08_20_05_57_345.jpg,IMG/right_2020_02_08_20_05_57_345.jpg,0,0.2195216,0,21.13184
IMG/center_2020_02_08_20_05_57_415.jpg,IMG/left_2020_02_08_20_05_57_415.jpg,IMG/right_2020_02_08_20_05_57_415.jpg,0.2,0.4276155,0,20.79837
IMG/center_2020_02_08_20_05_57_484.jpg,IMG/left_2020_02_08_20_05_57_484.jpg,IMG/right_2020_02_08_20_05_57_484.jpg,0.35,0.6364336,0,20.27611
IMG/center_2020_02_08_20_05_57_581.jpg,IMG/left_2020_02_08_20_05_57_581.jpg,IMG/right_2020_02_08_20_05_57_581.jpg,0,0.9228959,0,20.65846
IMG/center_2020_02_08_20_05_57_672.jpg,IMG/left_2020_02_08_20_05_57_672.jpg,IMG/right_2020_02_08_20_05_57_672.jpg,0,1,0,21.11148
IMG/center_2020_02_08_20_05_57_748.jpg,IMG/left_2020_02_08_20_05_57_748.jpg,IMG/right_2020_02_08_20_05_57_748.jpg,0,1,0,21.43902
IMG/center_2020_02_08_20_05_57_819.jpg,IMG/left_2020_02_08_20_05_57_819.jpg,IMG/right_2020_02_08_20_05_57_819.jpg,0,1,0,21.79498
IMG/center_2020_02_08_20_05_57_892.jpg,IMG/left_2020_02_08_20_05_57_892.jpg,IMG/right_2020_02_08_20_05_57_892.jpg,0,1,0,22.14061
IMG/center_2020_02_08_20_05_57_964.jpg,IMG/left_2020_02_08_20_05_57_964.jpg,IMG/right_2020_02_08_20_05_57_964.jpg,0,1,0,22.37554
IMG/center_2020_02_08_20_05_58_035.jpg,IMG/left_2020_02_08_20_05_58_035.jpg,IMG/right_2020_02_08_20_05_58_035.jpg,0,1,0,22.7526
IMG/center_2020_02_08_20_05_58_104.jpg,IMG/left_2020_02_08_20_05_58_104.jpg,IMG/right_2020_02_08_20_05_58_104.jpg,0,1,0,22.92347
IMG/center_2020_02_08_20_05_58_175.jpg,IMG/left_2020_02_08_20_05_58_175.jpg,IMG/right_2020_02_08_20_05_58_175.jpg,-0.2,0.8933922,0,23.22701
IMG/center_2020_02_08_20_05_58_244.jpg,IMG/left_2020_02_08_20_05_58_244.jpg,IMG/right_2020_02_08_20_05_58_244.jpg,-0.35,0.6862332,0,23.30476
IMG/center_2020_02_08_20_05_58_315.jpg,IMG/left_2020_02_08_20_05_58_315.jpg,IMG/right_2020_02_08_20_05_58_315.jpg,-0.5500001,0.4773551,0,22.93981
IMG/center_2020_02_08_20_05_58_389.jpg,IMG/left_2020_02_08_20_05_58_389.jpg,IMG/right_2020_02_08_20_05_58_389.jpg,0,0.2727787,0,22.7203
IMG/center_2020_02_08_20_05_58_454.jpg,IMG/left_2020_02_08_20_05_58_454.jpg,IMG/right_2020_02_08_20_05_58_454.jpg,0,0.05741631,0,22.13094
IMG/center_2020_02_08_20_05_58_525.jpg,IMG/left_2020_02_08_20_05_58_525.jpg,IMG/right_2020_02_08_20_05_58_525.jpg,0,0.2687767,0,21.6995
IMG/center_2020_02_08_20_05_58_599.jpg,IMG/left_2020_02_08_20_05_58_599.jpg,IMG/right_2020_02_08_20_05_58_599.jpg,0,0.4894551,0,20.8385
IMG/center_2020_02_08_20_05_58_669.jpg,IMG/left_2020_02_08_20_05_58_669.jpg,IMG/right_2020_02_08_20_05_58_669.jpg,-0.15,0.6911717,0,21.29531
IMG/center_2020_02_08_20_05_58_746.jpg,IMG/left_2020_02_08_20_05_58_746.jpg,IMG/right_2020_02_08_20_05_58_746.jpg,-0.35,0.4747351,0,21.06376
IMG/center_2020_02_08_20_05_58_814.jpg,IMG/left_2020_02_08_20_05_58_814.jpg,IMG/right_2020_02_08_20_05_58_814.jpg,-0.5500001,0.2461385,0,20.74521
IMG/center_2020_02_08_20_05_58_893.jpg,IMG/left_2020_02_08_20_05_58_893.jpg,IMG/right_2020_02_08_20_05_58_893.jpg,-0.7,0.02904893,0,20.85485
IMG/center_2020_02_08_20_05_58_963.jpg,IMG/left_2020_02_08_20_05_58_963.jpg,IMG/right_2020_02_08_20_05_58_963.jpg,-0.9000002,0,0,20.01159
IMG/center_2020_02_08_20_05_59_037.jpg,IMG/left_2020_02_08_20_05_59_037.jpg,IMG/right_2020_02_08_20_05_59_037.jpg,-1,0,0,19.56678
IMG/center_2020_02_08_20_05_59_105.jpg,IMG/left_2020_02_08_20_05_59_105.jpg,IMG/right_2020_02_08_20_05_59_105.jpg,-1,0,0,19.06897
IMG/center_2020_02_08_20_05_59_178.jpg,IMG/left_2020_02_08_20_05_59_178.jpg,IMG/right_2020_02_08_20_05_59_178.jpg,-1,0,0,18.5853
IMG/center_2020_02_08_20_05_59_252.jpg,IMG/left_2020_02_08_20_05_59_252.jpg,IMG/right_2020_02_08_20_05_59_252.jpg,-1,0,0,17.73556
IMG/center_2020_02_08_20_05_59_329.jpg,IMG/left_2020_02_08_20_05_59_329.jpg,IMG/right_2020_02_08_20_05_59_329.jpg,0,0.1164281,0,17.52945
IMG/center_2020_02_08_20_05_59_398.jpg,IMG/left_2020_02_08_20_05_59_398.jpg,IMG/right_2020_02_08_20_05_59_398.jpg,0,0.3360518,0,17.12391
IMG/center_2020_02_08_20_05_59_471.jpg,IMG/left_2020_02_08_20_05_59_471.jpg,IMG/right_2020_02_08_20_05_59_471.jpg,0,0.5555199,0,17.11156
IMG/center_2020_02_08_20_05_59_549.jpg,IMG/left_2020_02_08_20_05_59_549.jpg,IMG/right_2020_02_08_20_05_59_549.jpg,-0.1,0.7872289,0,17.2585
IMG/center_2020_02_08_20_05_59_627.jpg,IMG/left_2020_02_08_20_05_59_627.jpg,IMG/right_2020_02_08_20_05_59_627.jpg,-0.3,0.5613981,0,17.01793
IMG/center_2020_02_08_20_05_59_697.jpg,IMG/left_2020_02_08_20_05_59_697.jpg,IMG/right_2020_02_08_20_05_59_697.jpg,-0.5000001,0.3493233,0,16.88645
IMG/center_2020_02_08_20_05_59_771.jpg,IMG/left_2020_02_08_20_05_59_771.jpg,IMG/right_2020_02_08_20_05_59_771.jpg,-0.7,0.1198971,0,16.38867
IMG/center_2020_02_08_20_05_59_846.jpg,IMG/left_2020_02_08_20_05_59_846.jpg,IMG/right_2020_02_08_20_05_59_846.jpg,-0.8500001,0.1159275,0,16.12516
IMG/center_2020_02_08_20_05_59_918.jpg,IMG/left_2020_02_08_20_05_59_918.jpg,IMG/right_2020_02_08_20_05_59_918.jpg,0,0.3309512,0,15.71137
IMG/center_2020_02_08_20_05_59_988.jpg,IMG/left_2020_02_08_20_05_59_988.jpg,IMG/right_2020_02_08_20_05_59_988.jpg,0,0.5431362,0,14.97239
IMG/center_2020_02_08_20_06_00_067.jpg,IMG/left_2020_02_08_20_06_00_067.jpg,IMG/right_2020_02_08_20_06_00_067.jpg,0,0.762324,0,15.3862
IMG/center_2020_02_08_20_06_00_139.jpg,IMG/left_2020_02_08_20_06_00_139.jpg,IMG/right_2020_02_08_20_06_00_139.jpg,0,0.9842128,0,15.62812
IMG/center_2020_02_08_20_06_00_206.jpg,IMG/left_2020_02_08_20_06_00_206.jpg,IMG/right_2020_02_08_20_06_00_206.jpg,0,1,0,16.07326
IMG/center_2020_02_08_20_06_00_280.jpg,IMG/left_2020_02_08_20_06_00_280.jpg,IMG/right_2020_02_08_20_06_00_280.jpg,0,1,0,16.4739
IMG/center_2020_02_08_20_06_00_354.jpg,IMG/left_2020_02_08_20_06_00_354.jpg,IMG/right_2020_02_08_20_06_00_354.jpg,0,1,0,16.80917
IMG/center_2020_02_08_20_06_00_425.jpg,IMG/left_2020_02_08_20_06_00_425.jpg,IMG/right_2020_02_08_20_06_00_425.jpg,0,1,0,17.19267
IMG/center_2020_02_08_20_06_00_500.jpg,IMG/left_2020_02_08_20_06_00_500.jpg,IMG/right_2020_02_08_20_06_00_500.jpg,0,1,0,17.50718
IMG/center_2020_02_08_20_06_00_569.jpg,IMG/left_2020_02_08_20_06_00_569.jpg,IMG/right_2020_02_08_20_06_00_569.jpg,0,1,0,17.82285
IMG/center_2020_02_08_20_06_00_643.jpg,IMG/left_2020_02_08_20_06_00_643.jpg,IMG/right_2020_02_08_20_06_00_643.jpg,0,1,0,18.21629
IMG/center_2020_02_08_20_06_00_715.jpg,IMG/left_2020_02_08_20_06_00_715.jpg,IMG/right_2020_02_08_20_06_00_715.jpg,0,1,0,18.52993
IMG/center_2020_02_08_20_06_00_786.jpg,IMG/left_2020_02_08_20_06_00_786.jpg,IMG/right_2020_02_08_20_06_00_786.jpg,0,1,0,18.91649
IMG/center_2020_02_08_20_06_00_853.jpg,IMG/left_2020_02_08_20_06_00_853.jpg,IMG/right_2020_02_08_20_06_00_853.jpg,0,1,0,19.27735
IMG/center_2020_02_08_20_06_00_928.jpg,IMG/left_2020_02_08_20_06_00_928.jpg,IMG/right_2020_02_08_20_06_00_928.jpg,0,1,0,19.45793
IMG/center_2020_02_08_20_06_00_997.jpg,IMG/left_2020_02_08_20_06_00_997.jpg,IMG/right_2020_02_08_20_06_00_997.jpg,0,1,0,19.79657
IMG/center_2020_02_08_20_06_01_071.jpg,IMG/left_2020_02_08_20_06_01_071.jpg,IMG/right_2020_02_08_20_06_01_071.jpg,0,1,0,20.06699
IMG/center_2020_02_08_20_06_01_141.jpg,IMG/left_2020_02_08_20_06_01_141.jpg,IMG/right_2020_02_08_20_06_01_141.jpg,0,1,0,20.06026
IMG/center_2020_02_08_20_06_01_212.jpg,IMG/left_2020_02_08_20_06_01_212.jpg,IMG/right_2020_02_08_20_06_01_212.jpg,0.1,1,0,19.91793
IMG/center_2020_02_08_20_06_01_284.jpg,IMG/left_2020_02_08_20_06_01_284.jpg,IMG/right_2020_02_08_20_06_01_284.jpg,0.25,0.8819273,0,20.2831
IMG/center_2020_02_08_20_06_01_353.jpg,IMG/left_2020_02_08_20_06_01_353.jpg,IMG/right_2020_02_08_20_06_01_353.jpg,0.45,0.6725113,0,19.89554
IMG/center_2020_02_08_20_06_01_429.jpg,IMG/left_2020_02_08_20_06_01_429.jpg,IMG/right_2020_02_08_20_06_01_429.jpg,0.6000001,0.4560293,0,19.99806
IMG/center_2020_02_08_20_06_01_496.jpg,IMG/left_2020_02_08_20_06_01_496.jpg,IMG/right_2020_02_08_20_06_01_496.jpg,0.8000001,0.2464496,0,19.59632
IMG/center_2020_02_08_20_06_01_564.jpg,IMG/left_2020_02_08_20_06_01_564.jpg,IMG/right_2020_02_08_20_06_01_564.jpg,0,0.03834439,0,19.35343
IMG/center_2020_02_08_20_06_01_637.jpg,IMG/left_2020_02_08_20_06_01_637.jpg,IMG/right_2020_02_08_20_06_01_637.jpg,0,0,0,19.58652
IMG/center_2020_02_08_20_06_01_707.jpg,IMG/left_2020_02_08_20_06_01_707.jpg,IMG/right_2020_02_08_20_06_01_707.jpg,0.05,0,0,19.13195
IMG/center_2020_02_08_20_06_01_779.jpg,IMG/left_2020_02_08_20_06_01_779.jpg,IMG/right_2020_02_08_20_06_01_779.jpg,0.25,0,0,18.9291
IMG/center_2020_02_08_20_06_01_855.jpg,IMG/left_2020_02_08_20_06_01_855.jpg,IMG/right_2020_02_08_20_06_01_855.jpg,0.45,0,0,18.596
IMG/center_2020_02_08_20_06_01_928.jpg,IMG/left_2020_02_08_20_06_01_928.jpg,IMG/right_2020_02_08_20_06_01_928.jpg,0.6000001,0,0,18.32119
IMG/center_2020_02_08_20_06_01_999.jpg,IMG/left_2020_02_08_20_06_01_999.jpg,IMG/right_2020_02_08_20_06_01_999.jpg,0.8000001,0.2117395,0,17.96275
IMG/center_2020_02_08_20_06_02_076.jpg,IMG/left_2020_02_08_20_06_02_076.jpg,IMG/right_2020_02_08_20_06_02_076.jpg,1,0.4416404,0,17.79051
IMG/center_2020_02_08_20_06_02_152.jpg,IMG/left_2020_02_08_20_06_02_152.jpg,IMG/right_2020_02_08_20_06_02_152.jpg,1,0.6698902,0,17.92146
IMG/center_2020_02_08_20_06_02_228.jpg,IMG/left_2020_02_08_20_06_02_228.jpg,IMG/right_2020_02_08_20_06_02_228.jpg,1,0.6715526,0,18.17799
IMG/center_2020_02_08_20_06_02_308.jpg,IMG/left_2020_02_08_20_06_02_308.jpg,IMG/right_2020_02_08_20_06_02_308.jpg,1,0.4322283,0,18.4449
IMG/center_2020_02_08_20_06_02_386.jpg,IMG/left_2020_02_08_20_06_02_386.jpg,IMG/right_2020_02_08_20_06_02_386.jpg,0,0.1961607,0,17.63151
IMG/center_2020_02_08_20_06_02_465.jpg,IMG/left_2020_02_08_20_06_02_465.jpg,IMG/right_2020_02_08_20_06_02_465.jpg,0,0,0,17.42001
IMG/center_2020_02_08_20_06_02_551.jpg,IMG/left_2020_02_08_20_06_02_551.jpg,IMG/right_2020_02_08_20_06_02_551.jpg,0,0.1250219,0,17.2133
IMG/center_2020_02_08_20_06_02_629.jpg,IMG/left_2020_02_08_20_06_02_629.jpg,IMG/right_2020_02_08_20_06_02_629.jpg,0,0.3633319,0,16.84673
IMG/center_2020_02_08_20_06_02_714.jpg,IMG/left_2020_02_08_20_06_02_714.jpg,IMG/right_2020_02_08_20_06_02_714.jpg,0.25,0.6090724,0,17.03618
IMG/center_2020_02_08_20_06_02_796.jpg,IMG/left_2020_02_08_20_06_02_796.jpg,IMG/right_2020_02_08_20_06_02_796.jpg,0.45,0.8611449,0,17.28534
IMG/center_2020_02_08_20_06_02_880.jpg,IMG/left_2020_02_08_20_06_02_880.jpg,IMG/right_2020_02_08_20_06_02_880.jpg,0.6500001,1,0,17.67286
IMG/center_2020_02_08_20_06_02_962.jpg,IMG/left_2020_02_08_20_06_02_962.jpg,IMG/right_2020_02_08_20_06_02_962.jpg,0,1,0,18.09305
IMG/center_2020_02_08_20_06_03_050.jpg,IMG/left_2020_02_08_20_06_03_050.jpg,IMG/right_2020_02_08_20_06_03_050.jpg,0,1,0,18.75088
IMG/center_2020_02_08_20_06_03_134.jpg,IMG/left_2020_02_08_20_06_03_134.jpg,IMG/right_2020_02_08_20_06_03_134.jpg,0.1,1,0,19.13775
IMG/center_2020_02_08_20_06_03_221.jpg,IMG/left_2020_02_08_20_06_03_221.jpg,IMG/right_2020_02_08_20_06_03_221.jpg,0.3,1,0,19.57281
IMG/center_2020_02_08_20_06_03_303.jpg,IMG/left_2020_02_08_20_06_03_303.jpg,IMG/right_2020_02_08_20_06_03_303.jpg,0.5000001,1,0,19.94181
IMG/center_2020_02_08_20_06_03_391.jpg,IMG/left_2020_02_08_20_06_03_391.jpg,IMG/right_2020_02_08_20_06_03_391.jpg,0.7500002,1,0,20.32074
IMG/center_2020_02_08_20_06_03_479.jpg,IMG/left_2020_02_08_20_06_03_479.jpg,IMG/right_2020_02_08_20_06_03_479.jpg,0.9500002,1,0,20.48878
IMG/center_2020_02_08_20_06_03_562.jpg,IMG/left_2020_02_08_20_06_03_562.jpg,IMG/right_2020_02_08_20_06_03_562.jpg,1,1,0,20.7036
IMG/center_2020_02_08_20_06_03_648.jpg,IMG/left_2020_02_08_20_06_03_648.jpg,IMG/right_2020_02_08_20_06_03_648.jpg,0,1,0,21.06959
IMG/center_2020_02_08_20_06_03_736.jpg,IMG/left_2020_02_08_20_06_03_736.jpg,IMG/right_2020_02_08_20_06_03_736.jpg,0,1,0,21.44063
IMG/center_2020_02_08_20_06_03_823.jpg,IMG/left_2020_02_08_20_06_03_823.jpg,IMG/right_2020_02_08_20_06_03_823.jpg,0,1,0,21.80809
IMG/center_2020_02_08_20_06_03_906.jpg,IMG/left_2020_02_08_20_06_03_906.jpg,IMG/right_2020_02_08_20_06_03_906.jpg,0.2,1,0,22.22023
IMG/center_2020_02_08_20_06_03_989.jpg,IMG/left_2020_02_08_20_06_03_989.jpg,IMG/right_2020_02_08_20_06_03_989.jpg,0.4,1,0,22.60167
IMG/center_2020_02_08_20_06_04_073.jpg,IMG/left_2020_02_08_20_06_04_073.jpg,IMG/right_2020_02_08_20_06_04_073.jpg,0.6500001,1,0,22.91981
IMG/center_2020_02_08_20_06_04_151.jpg,IMG/left_2020_02_08_20_06_04_151.jpg,IMG/right_2020_02_08_20_06_04_151.jpg,0.8500001,1,0,23.15331
IMG/center_2020_02_08_20_06_04_228.jpg,IMG/left_2020_02_08_20_06_04_228.jpg,IMG/right_2020_02_08_20_06_04_228.jpg,0,1,0,23.41299
IMG/center_2020_02_08_20_06_04_306.jpg,IMG/left_2020_02_08_20_06_04_306.jpg,IMG/right_2020_02_08_20_06_04_306.jpg,0,1,0,23.81028
IMG/center_2020_02_08_20_06_04_382.jpg,IMG/left_2020_02_08_20_06_04_382.jpg,IMG/right_2020_02_08_20_06_04_382.jpg,0,1,0,24.25439
